start_date,issue_date,estimated_work_cost,issued_permit_cost,building_type_description,building_category_description,work_nature
1992-12-08,1992-12-08,100000.0,350.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 8 JUIN 1993., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1997-04-03,1997-04-11,11000.0,44.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE CREUSEE, DE 16'-0 X 32'-0. FOND DE BETON,, AVEC MUR D'ACIER ET TOILE DE VINYLE, CLOTURE DE MAILLE CIMENTEE 6'-0 DE, HAUTEUR, AUTOUR DE LA COUR ARRIERE."
1997-04-03,1997-04-11,14000.0,56.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE CREUSEE, DE 32' X 16'. PISCINE DE BETON, CLOTURE DE MAILLE CIMENTEE 5'-0 DE, HAUTEUR, AUTOUR DE LA COUR ARRIERE., DOIT ETRE CONFORME A L'ARTICLE"
1992-04-21,1992-04-22,11000.0,44.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 22 OCT. 1992., CONSTRUCTION D'UNE PISCINE CREUSEE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGL.DE ZONAGE 319., CLOTURE DE MAILLE CIMENTEE DE 4' DE"
1992-04-21,1992-04-22,13000.0,52.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 22 OCT.1992., CONSTRUCTION D'UNE PISCINE CREUSEE, EN BETON.  DE 3' A 8' DE PROFONDEUR, DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGL.DE ZONAGE 319."
1992-04-21,1992-04-24,150000.0,450.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 24 OCT. 1992., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-04-23,1992-04-23,2000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 23 OCT. 1992., INSTALLATION D'UNE PISCINE HORS-, TERRE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGL.DE ZONAGE 319."
1990-06-08,1990-06-22,10000.0,20.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 14' X 28'"
1990-06-08,1990-06-22,14000.0,28.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 14' X 30'"
1991-12-06,1991-12-09,5000.0,25.0,Commercial,Permis ancien système,"EXPIRATION DU PERMIS 9 JUIN 1992., CONSTRUCTION D'UNE RALLONGE A UN, HANGAR EXISTANT, SERVANT A DES FINS, AGRICOLE., LE REQUERANT POSSEDE SA CARTE DU"
1991-12-06,1991-12-09,1500.0,25.0,Commercial,Permis ancien système,"EXPIRATION DU PERMIS 11 JUIN 1992., CONSTRUCTION D'UN MUR DE BLOC DE, BETON 150 mm A L'INTERIEUR D'UN, EDIFICE COMMERCIAL., MUR DE 10.36 m PAR 3.65 m DE"
1991-12-06,1991-12-10,5000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 10 JUIN 1992., CONSTRUCTION D'UN GARAGE ISOLE., SUR DALLE FLOTTANTE., HAUTEUR TOTALE 4.57 m., UN METRE MINIMUM DES LIMITES DE"
1991-12-10,1991-12-11,115000.0,380.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE DE, DEUX ETAGES AVEC GARAGE DOUBLE, INTEGRE., CORRECTION SUR PLAN APPROUVE., DOIT ETRE CONFORME AU C.N.B. ET AU"
1991-12-10,1991-12-12,130000.0,410.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 12 JUIN 1992., CONSTRUCTION D'UNE RESIDENCE D'UN, ETAGE ET DEMI AVEC GARAGE DOUBLE, INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-01-15,1992-01-20,1000.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE ROULOTTE DE, CHANTIER TEMPORAIRE., EXPIRATION DU PERMIS 20 JANVIER 93., DOIT ETRE CONFORME A L'ARTICLE, 3.3.7 DU REGLEMENT DE ZONAGE 319."
1992-01-21,1992-02-05,300000.0,650.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 5 AOUT 1992., CONSTRUCTION D'UNE RESIDENCE, UNIFAMILIALE DE DEUX ETAGES AVEC, GARAGE TRIPLE INTEGRE., DOIT ETRE CONFORME AU C.N.B."
1992-01-22,1992-01-24,150000.0,450.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE DE, DEUX ETAGES AVEC GARAGE DOUBLE, INTEGRE., CORRECTION SUR PLAN APPROUVE., DOIT ETRE CONFORME AU C.N.B."
1992-02-20,1992-02-28,140000.0,430.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 28 AOUT 1992., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE.---- VOIR NOT, CORRECTION SUR PLAN APPROUVE."
1992-03-27,1992-03-30,100000.0,350.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 30 SEPT. 1992., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-03-30,1992-03-31,10000.0,40.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 31 SEPT. 1992., CONSTRUCTION D'UNE RALLONGE D'UN, ETAGE A UNE RESIDENCE UNIFAMILIALE, EXISTANTE., REFAIRE LE PAREMENT DE LA FACADE."
1992-10-29,1992-10-30,325000.0,675.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 30 AVRIL 1993., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-10-29,1992-10-30,500000.0,,Institutionnel,Permis ancien système,"EXPIRATION DU PERMIS 30 AVRIL 1993., CONSTRUCTION D'UNE RALLONGE D'UN, ETAGE A LA BIBLIOTHEQUE MUNICIPALE, EXISTANTE., DOIT ETRE CONFORME AU C.N.B. 1990."
1992-11-02,1992-11-03,80000.0,290.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 03 MAI 1993., RENOVATION INTERIEUR ET EXTERIEUR, D'UNE RESIDENCE EXISTANTE EN ZONE, D'INONDATION 20 ANS., DOIT ETRE CONFORME AU C.N.B. 1990."
1992-11-02,1992-11-03,100000.0,350.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 3 AVRIL 1993., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-11-02,1992-11-03,170000.0,490.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 3 MAI 1993., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVECGARAGE, TRIPLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-11-04,1992-11-04,80000.0,290.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 4 MAI 1993., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1990-08-31,1990-09-07,100000.0,150.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., MODELE: CARTIER"
1990-08-31,1990-09-07,100000.0,150.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE, MODELE: CARTIER  inverse"
1990-08-31,1990-09-07,100000.0,150.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE D'UN ETAGE ET DEMI AVEC, GARAGE SIMPLE INTEGRE., MODELE:  FRONTENAC, PERMIS PERIME, ANNULE PAR VILLE"
1990-08-31,1990-10-12,100000.0,150.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., MODELE:  OLYMPIQUE DE LUXE"
1998-04-10,1998-04-23,15000.0,60.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 18' X 34'. FOND DE BETON,MUR, D'ACIER AVEC TOILE DE VINYLE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319."
1998-04-10,1998-04-23,12000.0,48.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 16' X 30'-6"".FOND DE BETON, MUR, D'ACIER AVEC TOILE DE VINYLE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU RELEMENT DE ZONAGE 319."
1998-04-10,1998-04-23,12000.0,48.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 20' X 34'. FOND DE BETON,MUR, D'ACIER AVEC TOILE DE VINYLE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319."
1998-04-13,1998-04-23,16000.0,64.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 16' X 36'. FOND DE BETON,MUR, D'ACIER AVEC TOILE DE VINYLE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319."
1998-04-14,1998-04-15,23000.0,92.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 16' X 32'. FOND DE BETON, MUR, D'ACIER AVEC TOILE DE VINYLE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319."
1998-04-14,1998-04-22,190000.0,530.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE D'UN ETAGE AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1998-04-14,1998-05-01,2500.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE VERANDA DE, 8.25' A 11.4' X 20.25'., PATIO DE BOIS SUR PILIERS DE BOIS., DOIT ETRE CONFORME AU REGLEMENT DE, ZONAGE 319,A LA DEFINITION DE"
1998-04-15,1998-04-15,4500.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 21'., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., INSTALLE UNE CLOTURE DE MAILLE DE"
1998-02-07,1998-02-10,3000.0,25.0,Résidentiel,Permis ancien système,"RENOVATIONS INTERIEURES DE LA RESI-, DENCE EXISTANTE., INSTALLATION D'UN POELE AU GRANULE, AU SOUS-SOL., DOIT ETRE CONFORME A LA NORME CAN"
1998-02-13,1998-02-16,200000.0,550.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
2004-03-03,2004-05-12,23700.0,50.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 17' X 33'   PROF: 3'-6 A 6'-0, PISCINE DE FIBRE DE VERRE ., DOIT ETRE CONFORME  A L'ARTICLE 39, DU REGLEMENT 385. CLOTURE DE MAILLE"
2004-03-04,2004-04-05,150000.0,450.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
2004-03-04,2004-05-06,175000.0,500.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE.CORRECTION SUR PLAN, APPROUVE AVEC ANNEXE. DOIT ETRE, CONFORME AU C.N.B.1995 ET AUX"
2004-03-05,2004-03-31,5000.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 12' X 23'  PROF: 4'-2, DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT 319., FILTREUR: 6'-6"" MIN.DES LIMITES DE"
2004-03-05,2004-04-14,5000.0,25.0,Commercial,Permis ancien système,"RENOVATION EXTERIEUR:, REMPLACER LA PORTE DE GARAGE EN, FACADE ET REMPLACER UNE FENETRE PAR, UNE PORTE EN FACADE., PORTE DE GARAGE EN BOIS,PORTE"
2003-03-31,2003-04-11,22500.0,90.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 17' X 30'  PROF: 3'-6 A 8', FOND DE BETON, MUR D'ACIER AVEC, TOILE DE VINYLE. DOIT ETRE CONFORME, A L'ARTICLE 3.3.4 DU REGL. 319."
2003-03-31,2003-04-11,4700.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN GARAGE DETACHE DE, 9.14 X 6.55 m SUR FONDATION DE, BETON (MURET), DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX."
2003-04-02,2003-04-23,550000.0,900.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE. CORRECTION SUR PLAN, APPROUVE AVEC ANNEXE. DOIT ETRE, CONFORME AU C.N.B. 1990 ET AUX"
2001-07-16,2001-07-20,800.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PERRON DE BOIS, DE 12' X 12' SUR PILIERS DE BETON., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., PERRON A 30"" DU SOL AVEC RAMPE DE"
2001-07-16,2001-07-25,25000.0,100.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RALLONGE D'UN, ETAGE DE 6.70 X 4.87 m AVEC SOUS-, SOL. ET PERRON DE BETON A L'AVANT, AVEC FONDATION DE 3.35 X 1.82 m., DOIT ETRE CONFORME AU C.N.B. 1990"
2001-07-19,2001-07-20,700.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PERRON DE BOIS, DE 10' X 4' SUR BLOCS DE BETON, A, 6'-6"" MIN. DES LIMITES DE TERRAIN., PERRON A 48"" DU SOL AVEC RAMPE DE, 36"" DE HAUTEUR."
2001-07-23,2001-07-23,21000.0,84.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 40' X 20'  PROF: 3'-6 A 8'-0, FOND DE BETON,MUR D'ACIER AVEC, TOILE DE VINYLE., DOIT ETRE CONFORME A L'ARTICLE"
2001-07-23,2001-07-23,500.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 21', DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., LA PISCINE NE DOIT PAS ETRE ACCES-"
2001-07-23,2001-07-30,15000.0,60.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RALLONGE UN, ETAGE DE 3.65 X 3.65 m SUR FONDA-, TION DE BETON, DESCENTE AU SOUS-, SOL EXTERIEUR., RELOCALISER L'ESCALIER INTERIEUR"
2001-07-25,2001-07-26,3000.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 21', DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., LA PISCINE NE DOIT PAS ETRE ACCES-"
1999-02-17,1999-02-17,145000.0,440.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1999-02-22,1999-02-23,1200.0,25.0,Résidentiel,Permis ancien système,"RENOVATION INTERIEUR D'UNE RESIDEN-, CE: FINITION D'UNE PARTIE DU SOUS-, SOL., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX."
1999-02-22,1999-03-01,170000.0,490.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTIONS SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1999-03-01,1999-03-04,10000.0,40.0,Résidentiel,Permis ancien système,"RENOVATION INTERIEUR: FINIR UNE, PARTIE DU SOUS-SOL, DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., PLANCHER DE BOIS AVEC TAPIS"
1999-03-01,1999-03-04,185000.0,520.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1999-03-11,1999-03-24,175000.0,500.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1999-03-15,1999-03-18,130000.0,410.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE ATTACHE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1999-03-17,1999-03-23,150000.0,450.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1999-03-17,1999-03-23,150000.0,450.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1999-03-17,1999-03-23,160000.0,470.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
2003-05-30,2003-06-06,17000.0,68.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 16' X 31'  PROF: 3'-6 A 5'-6, FOND DE BETON,MUR D'ACIER AVEC, TOILE DE VINYLE. DOIT ETRE CONFORME, A L'ARTICLE 3.3.4 DU REGLEMENT 319."
2003-05-30,2003-06-06,28500.0,114.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 16' X 30'  PROF: 3'-6 A 6'-0, FOND DE BETON,MUR D'ACIER AVEC, TOILE DE VINYLE.DOIT ETRE CONFORME, A L'ARTICLE 3.3.4 DU REGLEMENT 319."
2003-06-02,2003-06-06,9000.0,36.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 27', LA PISCINE NE DOIT APS ETRE ACCES-, SIBLE,LORSQUE NON-UTILISEE., DOIT ETRE CONFORME A L'ARTICLE"
2003-06-02,2003-06-06,2500.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE  DE 27'. LA PISCINE NE DOIT, PAS ETRE ACCESSIBLE,LORSQUE NON-, UTILISEE. DOIT ETRE CONFORME A, L'ARTICLE 3.3.4 DU REGLEMENT 319."
2003-06-02,2003-06-10,6500.0,26.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 12' X 18', LA PISCINE NE DOIT PAS ETRE ACCES-, SIBLE,LORSQUE NON-UTILISEE., DOIT ETRE CONFORME A L'ARTICLE"
2003-06-02,2003-12-06,10000.0,121.1,Résidentiel,Permis ancien système,"DEMOLITION D'UN BATIMENT PRINCIPAL;, ETAT DE DEGRADATION AVANCE;, DEMOLITION ACCEPTEE PAR LE COMITE, D'URBANISME;, TOUS LES DEBRIS Y COMPRIS STRUCTURE"
2003-06-03,2003-06-06,5000.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 27'. LA PISCINE NE DOIT, PAS ETRE ACCESSIBLE LORSQUE,NON-, UTILISEE., DOIT ETRE CONFORME A L'ARTICLE"
1999-08-05,1999-08-05,159000.0,468.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE D'UN ETAGE AVEC GARAGE, SIMPLE INTEGRE., CORRECTIONS SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1999-08-10,1999-08-19,175000.0,500.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CONSTRUCTION EN PIECE SUR PIECE., CORRECTION SUR PLAN APPROUVE AVEC"
1999-08-11,1999-08-11,10000.0,40.0,Résidentiel,Permis ancien système,"RENOVATIONS INTERIEURES DE LA RESI-, DENCE. FINIR TOUT LE SOUS-SOL., PLANCHER DE CERAMIQUE AU COMPLET., PLAFOND TUILES ACOUSTIQUES COMPLET., NOUVELLES DIVISIONS INTERIEURES"
1999-08-13,1999-08-19,10000.0,40.0,Résidentiel,Permis ancien système,"DEMOLITON D'UNE RESIDENCE DE DEUX, ETAGES DE 55' X 32' EN PIERRES., LES MATERIAUX DE LA DEMOLITION, DEVRONT ETRE DISPOSES DANS UN, SITE D'ENFOUISSEMENT PREVU A CET"
1999-08-16,1999-08-18,700.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 21'., FILTREUR ET PONT-SOLEIL: 6.5' MIN, DES LIGNES., L'ACCES A LA PISCINE NE DOIT PAS"
1999-08-16,1999-10-08,30000.0,120.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RALLONGE AU REZ-, DE-CHAUSSEE SUR FONDATION EXISTANTE, ET A L'ETAGE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1998-05-12,1998-05-14,2400.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 21', DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., LA PISCINE NE DOIT PAS ETRE ACCES-"
1998-05-12,1998-05-19,1000.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PATIO DE BOIS A, 5"" DU SOL DE 30' X 18' ET D'UN, PONT-SOLEIL POUR ACCES A LA PISCINE, DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX."
1998-05-12,1998-05-20,5000.0,25.0,Commercial,Permis ancien système,"AMENAGEMENT D'UN LOCAL COMMERCIAL, DE 14'-10 X 58'-0, LOCAL POUR CAFE CREMERIE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX"
2002-04-29,2002-05-23,138000.0,426.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE. CORRECTION SUR PLAN, APPROUVE AVEC ANNEXE. DOIT ETRE CON, FORME AU C.N.B. 1990 ET AUX REGLE-"
2002-04-30,2002-05-02,1200.0,20.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR:, CHANGER QUATRES FENETRES DE LA, MAISON MOBILE, CHANGER UNE FENETRE EN BAIE, CHANGER 36"" DE HAUT D'ALUMINIUM"
2002-04-30,2002-05-15,21000.0,84.0,Commercial,Permis ancien système,"RENOVATION INTERIEUR D'UN LOCAL, COMMERCIAL., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., REMPLACER LE COUVRE-PLANCHER"
2002-04-30,2002-05-29,4000.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 24', DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., LA PISCINE NE DOIT APS ETRE ACCES-"
2002-05-01,2002-05-03,4400.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 24', DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., LA PISCINE NE DOIT PAS ETRE ACCES-"
2002-05-01,2002-05-05,148000.0,446.0,Institutionnel,Permis ancien système,"INSTALLATION D'UN ASCENSEUR, ET TRAVAUX D'ACCESSIBILITE, HANDICAPES., (VOIR PLANS JOINTS)"
2004-06-22,2004-08-26,,100.0,Résidentiel,Unifamiliale,DÉMOLITION COMPLÈTE DU BÂTIMENT EXISTANT CONSTRUIT EN 1946
2001-07-26,2001-07-26,3600.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 15', DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319, LA PISCINE NE DOIT PAS ETRE ACCES-"
2001-07-26,2001-07-31,18500.0,74.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 11' X 23' PROF: 3' A 5', PISCINE DE BETON, DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319."
2004-03-09,2004-03-15,20000.0,50.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE MAISON MOBILE, DE 4.26 X 18.28 m SUR BLOCS DE, BETON., REAMENAGER L'INTERIEUR DE LA MAISON, REMPLACER LES FENETRES"
2004-03-11,2004-04-01,2500.0,10.0,Résidentiel,Permis ancien système,"FINITION DU SOUS-SOL; DEPLACER DEUX, COLONNES PUIS INSTALLER UNE POUTRE, TEL QUE PLAN D'INGENIEUR SOUMIS CI-, JOINT., CONSTRUCTION DE NOUVEAUX MURS POUR"
2004-03-12,2004-03-15,1000.0,40.0,Résidentiel,Permis ancien système,"DEMOLITION D'UNE RESIDENCE D'UN, ETAGE AVEC PAREMENT D'ALUMINIUM., BATIMENT DE 11.83 X  6.25 m, LES DEBRITS ET MATERIAUX DEVRONT, ETRE TRANSPORTE DANS UN SITE D'EN-"
